,COUNTY_NAME,datetime,Humidity,Pressure,Temperature,Wind_direction,Wind_speed
3606,Dallas,2015-6-4,70.04166667,1026.7916666666667,300.0951875,154.375,3.458333333333333
3607,Dallas,2015-6-4,70.04166667,1026.7916666666667,300.0951875,154.375,3.458333333333333
3608,Dallas,2015-6-4,70.04166667,1026.7916666666667,300.0951875,154.375,3.458333333333333
3609,Dallas,2015-6-5,69.16666667,1028.9166666666667,300.6934166666667,138.45833333333334,2.208333333333333
3610,Dallas,2015-6-5,69.16666667,1028.9166666666667,300.6934166666667,138.45833333333334,2.208333333333333
3611,Dallas,2015-6-6,67.95833333,1028.2083333333333,301.29354166666667,173.08333333333337,1.7916666666666667
3612,Dallas,2015-6-6,67.95833333,1028.2083333333333,301.29354166666667,173.08333333333337,1.7916666666666667
3613,Dallas,2015-6-6,67.95833333,1028.2083333333333,301.29354166666667,173.08333333333337,1.7916666666666667
3614,Dallas,2015-6-7,63.54166667,1026.2916666666667,301.79733333333326,186.79166666666663,2.708333333333333
3615,Dallas,2015-6-7,63.54166667,1026.2916666666667,301.79733333333326,186.79166666666663,2.708333333333333
3616,Dallas,2015-6-8,57.70833333,1026.2916666666667,302.4435833333333,212.16666666666663,3.375
3617,Dallas,2015-6-9,57.125,1024.4583333333333,303.2677708333333,241.79166666666663,1.0833333333333333
3618,Dallas,2015-6-9,57.125,1024.4583333333333,303.2677708333333,241.79166666666663,1.0833333333333333
3619,Dallas,2015-6-10,56.95833333,1022.3333333333335,303.14310416666666,170.95833333333334,1.9166666666666667
3620,Dallas,2015-6-11,55.20833333,1021.3333333333335,303.2799375,182.5,4.625
3621,Dallas,2015-6-11,55.20833333,1021.3333333333335,303.2799375,182.5,4.625
3622,Dallas,2015-6-11,55.20833333,1021.3333333333335,303.2799375,182.5,4.625
3623,Dallas,2015-6-14,68.0,1020.5416666666665,301.0939696208333,166.70833333333334,6.333333333333332
3624,Dallas,2015-6-17,91.16666667,1025.4166666666667,296.87764583333336,111.20833333333331,6.125
3625,Dallas,2015-6-18,92.625,1023.375,297.3803541666667,235.58333333333331,7.333333333333332
3626,Dallas,2015-6-19,83.5,1025.2916666666667,299.88406308333333,215.66666666666663,2.458333333333333
3627,Dallas,2015-6-21,78.70833333,1028.4166666666667,300.23362251666657,184.45833333333331,4.416666666666667
3628,Dallas,2015-6-23,69.91666667,1030.8333333333333,302.2836947458334,194.75,3.5
3629,Dallas,2015-6-23,69.91666667,1030.8333333333333,302.2836947458334,194.75,3.5
3630,Dallas,2015-6-25,59.375,1019.25,303.2230233541667,193.45833333333331,3.4166666666666665
3631,Dallas,2015-6-25,59.375,1019.25,303.2230233541667,193.45833333333331,3.4166666666666665
3632,Dallas,2015-6-25,59.375,1019.25,303.2230233541667,193.45833333333331,3.4166666666666665
3633,Dallas,2015-6-25,59.375,1019.25,303.2230233541667,193.45833333333331,3.4166666666666665
3634,Dallas,2015-6-26,60.54166667,1015.5416666666665,302.83448680000004,199.29166666666663,3.625
3635,Dallas,2015-6-28,53.79166667,1017.2083333333335,300.00967107083335,76.625,1.8333333333333333
3636,Dallas,2015-6-28,53.79166667,1017.2083333333335,300.00967107083335,76.625,1.8333333333333333
3637,Dallas,2015-6-28,53.79166667,1017.2083333333335,300.00967107083335,76.625,1.8333333333333333
3638,Dallas,2015-6-29,58.08333333,1014.8333333333335,301.50439819999997,199.875,2.9166666666666665
3639,Dallas,2015-6-29,58.08333333,1014.8333333333335,301.50439819999997,199.875,2.9166666666666665
3640,Dallas,2015-6-29,58.08333333,1014.8333333333335,301.50439819999997,199.875,2.9166666666666665
3641,Dallas,2015-7-3,62.45833333,1014.0833333333335,301.985,198.33333333333331,6.041666666666668
3642,Dallas,2015-7-3,62.45833333,1014.0833333333335,301.985,198.33333333333331,6.041666666666668
3643,Dallas,2015-7-3,62.45833333,1014.0833333333335,301.985,198.33333333333331,6.041666666666668
3644,Dallas,2015-7-3,62.45833333,1014.0833333333335,301.985,198.33333333333331,6.041666666666668
3645,Dallas,2015-7-3,62.45833333,1014.0833333333335,301.985,198.33333333333331,6.041666666666668
3646,Dallas,2015-7-3,62.45833333,1014.0833333333335,301.985,198.33333333333331,6.041666666666668
3647,Dallas,2015-7-3,62.45833333,1014.0833333333335,301.985,198.33333333333331,6.041666666666668
3648,Dallas,2015-7-3,62.45833333,1014.0833333333335,301.985,198.33333333333331,6.041666666666668
3649,Dallas,2015-7-3,62.45833333,1014.0833333333335,301.985,198.33333333333331,6.041666666666668
3650,Dallas,2015-7-3,62.45833333,1014.0833333333335,301.985,198.33333333333331,6.041666666666668
3651,Dallas,2015-7-3,62.45833333,1014.0833333333335,301.985,198.33333333333331,6.041666666666668
3652,Dallas,2015-7-3,62.45833333,1014.0833333333335,301.985,198.33333333333331,6.041666666666668
3653,Dallas,2015-7-3,62.45833333,1014.0833333333335,301.985,198.33333333333331,6.041666666666668
3654,Dallas,2015-7-4,61.25,1014.2083333333335,302.20666666666665,204.16666666666663,3.25
3655,Dallas,2015-7-14,55.5,1010.8333333333335,304.1845833333333,172.08333333333337,3.75
3656,Dallas,2015-7-14,55.5,1010.8333333333335,304.1845833333333,172.08333333333337,3.75
3657,Dallas,2015-7-15,52.625,1012.375,303.10374999999993,169.16666666666666,4.041666666666667
3658,Dallas,2015-7-15,52.625,1012.375,303.10374999999993,169.16666666666666,4.041666666666667
3659,Dallas,2015-7-16,52.0,1013.5416666666665,303.1179166666668,185.83333333333331,4.291666666666667
3660,Dallas,2015-7-16,52.0,1013.5416666666665,303.1179166666668,185.83333333333331,4.291666666666667
3661,Dallas,2015-7-16,52.0,1013.5416666666665,303.1179166666668,185.83333333333331,4.291666666666667
3662,Dallas,2015-7-17,53.75,1013.5833333333335,303.5775,184.16666666666663,4.958333333333333
3663,Dallas,2015-7-18,56.54166667,1014.1666666666665,304.18541666666664,190.0,4.583333333333333
3664,Dallas,2015-7-18,56.54166667,1014.1666666666665,304.18541666666664,190.0,4.583333333333333
3665,Dallas,2015-7-19,54.41666667,1015.25,304.27208333333334,191.25,3.75
3666,Dallas,2015-7-19,54.41666667,1015.25,304.27208333333334,191.25,3.75
3667,Dallas,2015-7-19,54.41666667,1015.25,304.27208333333334,191.25,3.75
3668,Dallas,2015-7-19,54.41666667,1015.25,304.27208333333334,191.25,3.75
3669,Dallas,2015-7-19,54.41666667,1015.25,304.27208333333334,191.25,3.75
3670,Dallas,2015-7-19,54.41666667,1015.25,304.27208333333334,191.25,3.75
3671,Dallas,2015-7-19,54.41666667,1015.25,304.27208333333334,191.25,3.75
3672,Dallas,2015-7-19,54.41666667,1015.25,304.27208333333334,191.25,3.75
3673,Dallas,2015-7-19,54.41666667,1015.25,304.27208333333334,191.25,3.75
3674,Dallas,2015-7-19,54.41666667,1015.25,304.27208333333334,191.25,3.75
3675,Dallas,2015-7-19,54.41666667,1015.25,304.27208333333334,191.25,3.75
3676,Dallas,2015-7-21,51.58333333,1011.9166666666665,304.02458333333334,169.16666666666666,3.458333333333333
3677,Dallas,2015-7-21,51.58333333,1011.9166666666665,304.02458333333334,169.16666666666666,3.458333333333333
3678,Dallas,2015-7-21,51.58333333,1011.9166666666665,304.02458333333334,169.16666666666666,3.458333333333333
3679,Dallas,2015-7-21,51.58333333,1011.9166666666665,304.02458333333334,169.16666666666666,3.458333333333333
3680,Dallas,2015-7-21,51.58333333,1011.9166666666665,304.02458333333334,169.16666666666666,3.458333333333333
3681,Dallas,2015-7-22,53.33333333,1011.5,303.90541666666667,188.33333333333331,3.625
3682,Dallas,2015-7-23,50.91666667,1013.1666666666665,304.7183333333333,182.91666666666663,4.291666666666667
3683,Dallas,2015-7-23,50.91666667,1013.1666666666665,304.7183333333333,182.91666666666663,4.291666666666667
3684,Dallas,2015-7-25,49.33333333,1014.25,304.59083333333325,185.0,3.7083333333333335
3685,Dallas,2015-7-26,50.125,1012.9166666666665,304.23041666666666,173.75,2.5416666666666665
3686,Dallas,2015-7-26,50.125,1012.9166666666665,304.23041666666666,173.75,2.5416666666666665
3687,Dallas,2015-7-26,50.125,1012.9166666666665,304.23041666666666,173.75,2.5416666666666665
3688,Dallas,2015-7-26,50.125,1012.9166666666665,304.23041666666666,173.75,2.5416666666666665
3689,Dallas,2015-7-26,50.125,1012.9166666666665,304.23041666666666,173.75,2.5416666666666665
3690,Dallas,2015-7-27,47.83333333,1012.5833333333335,304.5470833333334,158.58333333333334,3.6666666666666665
3691,Dallas,2015-7-28,47.33333333,1013.5833333333335,304.63166666666666,170.41666666666666,4.0
3692,Dallas,2015-7-29,46.54166667,1015.5833333333335,304.7819259291667,149.875,3.208333333333333
3693,Dallas,2015-7-30,40.58333333,1017.3333333333335,305.22125,168.16666666666666,2.083333333333333
3694,Dallas,2015-7-30,40.58333333,1017.3333333333335,305.22125,168.16666666666666,2.083333333333333
3695,Dallas,2015-7-30,40.58333333,1017.3333333333335,305.22125,168.16666666666666,2.083333333333333
3696,Dallas,2015-7-30,40.58333333,1017.3333333333335,305.22125,168.16666666666666,2.083333333333333
3697,Dallas,2015-7-30,40.58333333,1017.3333333333335,305.22125,168.16666666666666,2.083333333333333
3698,Dallas,2015-7-31,52.58333333,1017.7083333333335,304.67437403750006,80.91666666666667,3.583333333333333
3699,Dallas,2015-7-31,52.58333333,1017.7083333333335,304.67437403750006,80.91666666666667,3.583333333333333
3700,Dallas,2015-7-31,52.58333333,1017.7083333333335,304.67437403750006,80.91666666666667,3.583333333333333
3701,Dallas,2015-7-31,52.58333333,1017.7083333333335,304.67437403750006,80.91666666666667,3.583333333333333
3702,Dallas,2015-8-1,40.58333333,1017.0,303.0183333333334,99.04166666666669,2.708333333333333
3703,Dallas,2015-8-1,40.58333333,1017.0,303.0183333333334,99.04166666666669,2.708333333333333
3704,Dallas,2015-8-1,40.58333333,1017.0,303.0183333333334,99.04166666666669,2.708333333333333
3705,Dallas,2015-8-1,40.58333333,1017.0,303.0183333333334,99.04166666666669,2.708333333333333
3706,Dallas,2015-8-1,40.58333333,1017.0,303.0183333333334,99.04166666666669,2.708333333333333
3707,Dallas,2015-8-1,40.58333333,1017.0,303.0183333333334,99.04166666666669,2.708333333333333
3708,Dallas,2015-8-3,37.5,1012.5,303.7945833333333,154.875,2.25
3709,Dallas,2015-8-3,37.5,1012.5,303.7945833333333,154.875,2.25
3710,Dallas,2015-8-3,37.5,1012.5,303.7945833333333,154.875,2.25
3711,Dallas,2015-8-3,37.5,1012.5,303.7945833333333,154.875,2.25
3712,Dallas,2015-8-3,37.5,1012.5,303.7945833333333,154.875,2.25
3713,Dallas,2015-8-3,37.5,1012.5,303.7945833333333,154.875,2.25
3714,Dallas,2015-8-3,37.5,1012.5,303.7945833333333,154.875,2.25
3715,Dallas,2015-8-3,37.5,1012.5,303.7945833333333,154.875,2.25
3716,Dallas,2015-8-3,37.5,1012.5,303.7945833333333,154.875,2.25
3717,Dallas,2015-8-4,41.95833333,1013.3333333333335,304.49500000000006,152.08333333333334,3.4166666666666665
3718,Dallas,2015-8-4,41.95833333,1013.3333333333335,304.49500000000006,152.08333333333334,3.4166666666666665
3719,Dallas,2015-8-5,49.0,1013.5833333333335,305.3533767458334,182.0,4.0
3720,Dallas,2015-8-5,49.0,1013.5833333333335,305.3533767458334,182.0,4.0
3721,Dallas,2015-8-5,49.0,1013.5833333333335,305.3533767458334,182.0,4.0
3722,Dallas,2015-8-5,49.0,1013.5833333333335,305.3533767458334,182.0,4.0
3723,Dallas,2015-8-6,44.83333333,1011.75,306.20708333333334,192.5,4.375
3724,Dallas,2015-8-6,44.83333333,1011.75,306.20708333333334,192.5,4.375
3725,Dallas,2015-8-6,44.83333333,1011.75,306.20708333333334,192.5,4.375
3726,Dallas,2015-8-7,43.5,1010.9583333333335,306.15833333333336,175.83333333333337,3.9583333333333335
3727,Dallas,2015-8-7,43.5,1010.9583333333335,306.15833333333336,175.83333333333337,3.9583333333333335
3728,Dallas,2015-8-7,43.5,1010.9583333333335,306.15833333333336,175.83333333333337,3.9583333333333335
3729,Dallas,2015-8-7,43.5,1010.9583333333335,306.15833333333336,175.83333333333337,3.9583333333333335
3730,Dallas,2015-8-8,45.41666667,1011.5,305.70708333333334,177.91666666666663,3.9166666666666665
3731,Dallas,2015-8-8,45.41666667,1011.5,305.70708333333334,177.91666666666663,3.9166666666666665
3732,Dallas,2015-8-8,45.41666667,1011.5,305.70708333333334,177.91666666666663,3.9166666666666665
3733,Dallas,2015-8-8,45.41666667,1011.5,305.70708333333334,177.91666666666663,3.9166666666666665
3734,Dallas,2015-8-8,45.41666667,1011.5,305.70708333333334,177.91666666666663,3.9166666666666665
3735,Dallas,2015-8-9,43.45833333,1012.5833333333335,306.12916666666666,162.5,3.8333333333333335
3736,Dallas,2015-8-9,43.45833333,1012.5833333333335,306.12916666666666,162.5,3.8333333333333335
3737,Dallas,2015-8-9,43.45833333,1012.5833333333335,306.12916666666666,162.5,3.8333333333333335
3738,Dallas,2015-8-9,43.45833333,1012.5833333333335,306.12916666666666,162.5,3.8333333333333335
3739,Dallas,2015-8-9,43.45833333,1012.5833333333335,306.12916666666666,162.5,3.8333333333333335
3740,Dallas,2015-8-9,43.45833333,1012.5833333333335,306.12916666666666,162.5,3.8333333333333335
3741,Dallas,2015-8-9,43.45833333,1012.5833333333335,306.12916666666666,162.5,3.8333333333333335
3742,Dallas,2015-8-11,43.16666667,1014.9166666666665,305.8845833333333,118.91666666666669,2.0
3743,Dallas,2015-8-12,47.29166667,1017.75,304.4425,30.125,3.25
3744,Dallas,2015-8-12,47.29166667,1017.75,304.4425,30.125,3.25
3745,Dallas,2015-8-12,47.29166667,1017.75,304.4425,30.125,3.25
3746,Dallas,2015-8-12,47.29166667,1017.75,304.4425,30.125,3.25
3747,Dallas,2015-8-12,47.29166667,1017.75,304.4425,30.125,3.25
3748,Dallas,2015-8-12,47.29166667,1017.75,304.4425,30.125,3.25
3749,Dallas,2015-8-13,45.79166667,1017.3333333333335,303.3341666666667,75.83333333333333,3.083333333333333
3750,Dallas,2015-8-13,45.79166667,1017.3333333333335,303.3341666666667,75.83333333333333,3.083333333333333
3751,Dallas,2015-8-14,42.54166667,1016.9166666666665,303.20416666666665,96.66666666666669,3.5
3752,Dallas,2015-8-14,42.54166667,1016.9166666666665,303.20416666666665,96.66666666666669,3.5
3753,Dallas,2015-8-14,42.54166667,1016.9166666666665,303.20416666666665,96.66666666666669,3.5
3754,Dallas,2015-8-14,42.54166667,1016.9166666666665,303.20416666666665,96.66666666666669,3.5
3755,Dallas,2015-8-14,42.54166667,1016.9166666666665,303.20416666666665,96.66666666666669,3.5
3756,Dallas,2015-8-15,40.29166667,1016.9583333333335,302.77791666666667,103.20833333333331,3.0
3757,Dallas,2015-8-15,40.29166667,1016.9583333333335,302.77791666666667,103.20833333333331,3.0
3758,Dallas,2015-8-15,40.29166667,1016.9583333333335,302.77791666666667,103.20833333333331,3.0
3759,Dallas,2015-8-15,40.29166667,1016.9583333333335,302.77791666666667,103.20833333333331,3.0
3760,Dallas,2015-8-15,40.29166667,1016.9583333333335,302.77791666666667,103.20833333333331,3.0
3761,Dallas,2015-8-16,42.45833333,1015.5,301.95958333333334,97.20833333333331,2.083333333333333
3762,Dallas,2015-8-16,42.45833333,1015.5,301.95958333333334,97.20833333333331,2.083333333333333
3763,Dallas,2015-8-16,42.45833333,1015.5,301.95958333333334,97.20833333333331,2.083333333333333
3764,Dallas,2015-8-16,42.45833333,1015.5,301.95958333333334,97.20833333333331,2.083333333333333
3765,Dallas,2015-8-16,42.45833333,1015.5,301.95958333333334,97.20833333333331,2.083333333333333
3766,Dallas,2015-8-16,42.45833333,1015.5,301.95958333333334,97.20833333333331,2.083333333333333
3767,Dallas,2015-8-16,42.45833333,1015.5,301.95958333333334,97.20833333333331,2.083333333333333
3768,Dallas,2015-8-17,48.45833333,1014.2083333333335,303.16006355,131.75,2.958333333333333
3769,Dallas,2015-8-17,48.45833333,1014.2083333333335,303.16006355,131.75,2.958333333333333
3770,Dallas,2015-8-17,48.45833333,1014.2083333333335,303.16006355,131.75,2.958333333333333
3771,Dallas,2015-8-17,48.45833333,1014.2083333333335,303.16006355,131.75,2.958333333333333
3772,Dallas,2015-8-17,48.45833333,1014.2083333333335,303.16006355,131.75,2.958333333333333
3773,Dallas,2015-8-18,49.0,1010.9583333333335,303.83708333333334,172.08333333333337,4.041666666666667
3774,Dallas,2015-8-18,49.0,1010.9583333333335,303.83708333333334,172.08333333333337,4.041666666666667
3775,Dallas,2015-8-18,49.0,1010.9583333333335,303.83708333333334,172.08333333333337,4.041666666666667
3776,Dallas,2015-8-18,49.0,1010.9583333333335,303.83708333333334,172.08333333333337,4.041666666666667
3777,Dallas,2015-8-18,49.0,1010.9583333333335,303.83708333333334,172.08333333333337,4.041666666666667
3778,Dallas,2015-8-18,49.0,1010.9583333333335,303.83708333333334,172.08333333333337,4.041666666666667
3779,Dallas,2015-8-18,49.0,1010.9583333333335,303.83708333333334,172.08333333333337,4.041666666666667
3780,Dallas,2015-8-19,55.20833333,1009.0,302.74916666666667,189.16666666666663,5.791666666666668
3781,Dallas,2015-8-20,77.5,1015.7916666666665,294.22791666666666,66.04166666666667,2.958333333333333
3782,Dallas,2015-8-21,77.41666667,1015.25,298.52833333333336,139.58333333333334,3.8333333333333335
3783,Dallas,2015-8-21,77.41666667,1015.25,298.52833333333336,139.58333333333334,3.8333333333333335
3784,Dallas,2015-8-21,77.41666667,1015.25,298.52833333333336,139.58333333333334,3.8333333333333335
3785,Dallas,2015-8-21,77.41666667,1015.25,298.52833333333336,139.58333333333334,3.8333333333333335
3786,Dallas,2015-8-21,77.41666667,1015.25,298.52833333333336,139.58333333333334,3.8333333333333335
3787,Dallas,2015-8-22,67.08333333,1013.5416666666665,301.9704217916667,160.375,4.541666666666667
3788,Dallas,2015-8-23,58.70833333,1014.3333333333335,304.1216666666666,167.91666666666666,4.25
3789,Dallas,2015-8-23,58.70833333,1014.3333333333335,304.1216666666666,167.91666666666666,4.25
3790,Dallas,2015-8-23,58.70833333,1014.3333333333335,304.1216666666666,167.91666666666666,4.25
3791,Dallas,2015-8-25,62.875,1017.6666666666665,302.195,89.79166666666669,2.6666666666666665
3792,Dallas,2015-8-25,62.875,1017.6666666666665,302.195,89.79166666666669,2.6666666666666665
3793,Dallas,2015-8-25,62.875,1017.6666666666665,302.195,89.79166666666669,2.6666666666666665
3794,Dallas,2015-8-25,62.875,1017.6666666666665,302.195,89.79166666666669,2.6666666666666665
3795,Dallas,2015-8-26,60.20833333,1019.625,301.44513386666665,114.41666666666669,2.458333333333333
3796,Dallas,2015-8-26,60.20833333,1019.625,301.44513386666665,114.41666666666669,2.458333333333333
3797,Dallas,2015-8-27,42.70833333,1018.0,301.42041666666665,136.66666666666666,2.458333333333333
3798,Dallas,2015-8-27,42.70833333,1018.0,301.42041666666665,136.66666666666666,2.458333333333333
3799,Dallas,2015-8-27,42.70833333,1018.0,301.42041666666665,136.66666666666666,2.458333333333333
3800,Dallas,2015-8-27,42.70833333,1018.0,301.42041666666665,136.66666666666666,2.458333333333333
3801,Dallas,2015-8-27,42.70833333,1018.0,301.42041666666665,136.66666666666666,2.458333333333333
3802,Dallas,2015-8-28,50.79166667,1015.6666666666665,301.24333333333334,142.70833333333334,3.75
3803,Dallas,2015-8-28,50.79166667,1015.6666666666665,301.24333333333334,142.70833333333334,3.75
3804,Dallas,2015-8-29,49.45833333,1015.6666666666665,302.8457222916666,161.33333333333334,4.583333333333333
3805,Dallas,2015-8-29,49.45833333,1015.6666666666665,302.8457222916666,161.33333333333334,4.583333333333333
3806,Dallas,2015-8-29,49.45833333,1015.6666666666665,302.8457222916666,161.33333333333334,4.583333333333333
3807,Dallas,2015-8-29,49.45833333,1015.6666666666665,302.8457222916666,161.33333333333334,4.583333333333333
3808,Dallas,2015-8-29,49.45833333,1015.6666666666665,302.8457222916666,161.33333333333334,4.583333333333333
3809,Dallas,2015-8-29,49.45833333,1015.6666666666665,302.8457222916666,161.33333333333334,4.583333333333333
3810,Dallas,2015-8-30,49.75,1017.9583333333335,302.14176774583336,200.54166666666663,3.458333333333333
3811,Dallas,2015-8-30,49.75,1017.9583333333335,302.14176774583336,200.54166666666663,3.458333333333333
3812,Dallas,2015-8-31,52.04166667,1015.4166666666665,301.7320833333334,170.875,3.125
3813,Dallas,2015-8-31,52.04166667,1015.4166666666665,301.7320833333334,170.875,3.125
3814,Dallas,2015-8-31,52.04166667,1015.4166666666665,301.7320833333334,170.875,3.125
3815,Dallas,2015-9-1,55.33333333,1018.75,302.2562339750001,161.625,3.583333333333333
3816,Dallas,2015-9-2,59.16666667,1020.25,301.57388215416665,169.41666666666666,3.375
3817,Dallas,2015-9-2,59.16666667,1020.25,301.57388215416665,169.41666666666666,3.375
3818,Dallas,2015-9-2,59.16666667,1020.25,301.57388215416665,169.41666666666666,3.375
3819,Dallas,2015-9-3,53.45833333,1014.4166666666665,301.78625,145.83333333333334,3.25
3820,Dallas,2015-9-3,53.45833333,1014.4166666666665,301.78625,145.83333333333334,3.25
3821,Dallas,2015-9-3,53.45833333,1014.4166666666665,301.78625,145.83333333333334,3.25
3822,Dallas,2015-9-4,57.04166667,1013.3333333333335,302.44625,142.25,3.1666666666666665
3823,Dallas,2015-9-4,57.04166667,1013.3333333333335,302.44625,142.25,3.1666666666666665
3824,Dallas,2015-9-4,57.04166667,1013.3333333333335,302.44625,142.25,3.1666666666666665
3825,Dallas,2015-9-5,60.5,1014.9166666666665,303.22416666666663,135.0,3.0
3826,Dallas,2015-9-5,60.5,1014.9166666666665,303.22416666666663,135.0,3.0
3827,Dallas,2015-9-5,60.5,1014.9166666666665,303.22416666666663,135.0,3.0
3828,Dallas,2015-9-6,62.33333333,1015.0,303.57708333333335,144.375,3.333333333333333
3829,Dallas,2015-9-6,62.33333333,1015.0,303.57708333333335,144.375,3.333333333333333
3830,Dallas,2015-9-6,62.33333333,1015.0,303.57708333333335,144.375,3.333333333333333
3831,Dallas,2015-9-6,62.33333333,1015.0,303.57708333333335,144.375,3.333333333333333
3832,Dallas,2015-9-6,62.33333333,1015.0,303.57708333333335,144.375,3.333333333333333
3833,Dallas,2015-9-7,51.0,1014.0416666666665,304.54583333333335,152.08333333333334,2.583333333333333
3834,Dallas,2015-9-7,51.0,1014.0416666666665,304.54583333333335,152.08333333333334,2.583333333333333
3835,Dallas,2015-9-7,51.0,1014.0416666666665,304.54583333333335,152.08333333333334,2.583333333333333
3836,Dallas,2015-9-8,53.25,1012.4166666666665,304.64458333333334,170.41666666666666,3.9583333333333335
3837,Dallas,2015-9-10,75.33333333,1013.9583333333335,299.8950000000001,89.75,1.5833333333333333
3838,Dallas,2015-9-11,61.54166667,1014.125,300.78583333333336,127.08333333333331,3.083333333333333
3839,Dallas,2015-9-11,61.54166667,1014.125,300.78583333333336,127.08333333333331,3.083333333333333
3840,Dallas,2015-9-12,47.79166667,1018.5416666666665,297.37375,36.75,4.375
3841,Dallas,2015-9-12,47.79166667,1018.5416666666665,297.37375,36.75,4.375
3842,Dallas,2015-9-12,47.79166667,1018.5416666666665,297.37375,36.75,4.375
3843,Dallas,2015-9-14,43.95833333,1016.4583333333335,299.1568173791666,161.375,5.166666666666667
3844,Dallas,2015-9-14,43.95833333,1016.4583333333335,299.1568173791666,161.375,5.166666666666667
3845,Dallas,2015-9-14,43.95833333,1016.4583333333335,299.1568173791666,161.375,5.166666666666667
3846,Dallas,2015-9-16,67.45833333,1019.5416666666665,300.9014723375,158.16666666666666,4.875
3847,Dallas,2015-9-17,59.375,1015.9166666666665,301.67458333333326,172.08333333333337,5.125
3848,Dallas,2015-9-17,59.375,1015.9166666666665,301.67458333333326,172.08333333333337,5.125
3849,Dallas,2015-9-17,59.375,1015.9166666666665,301.67458333333326,172.08333333333337,5.125
3850,Dallas,2015-9-18,55.08333333,1012.125,302.46708333333333,175.0,4.333333333333333
3851,Dallas,2015-9-18,55.08333333,1012.125,302.46708333333333,175.0,4.333333333333333
3852,Dallas,2015-9-18,55.08333333,1012.125,302.46708333333333,175.0,4.333333333333333
3853,Dallas,2015-9-19,60.95833333,1013.625,300.2345833333333,144.58333333333334,2.958333333333333
3854,Dallas,2015-9-19,60.95833333,1013.625,300.2345833333333,144.58333333333334,2.958333333333333
3855,Dallas,2015-9-19,60.95833333,1013.625,300.2345833333333,144.58333333333334,2.958333333333333
3856,Dallas,2015-9-19,60.95833333,1013.625,300.2345833333333,144.58333333333334,2.958333333333333
3857,Dallas,2015-9-19,60.95833333,1013.625,300.2345833333333,144.58333333333334,2.958333333333333
3858,Dallas,2015-9-20,64.95833333,1015.9166666666665,298.53833333333336,85.375,2.7916666666666665
3859,Dallas,2015-9-20,64.95833333,1015.9166666666665,298.53833333333336,85.375,2.7916666666666665
3860,Dallas,2015-9-20,64.95833333,1015.9166666666665,298.53833333333336,85.375,2.7916666666666665
3861,Dallas,2015-9-20,64.95833333,1015.9166666666665,298.53833333333336,85.375,2.7916666666666665
3862,Dallas,2015-9-21,61.95833333,1016.375,298.32283470416667,113.75,2.625
3863,Dallas,2015-9-21,61.95833333,1016.375,298.32283470416667,113.75,2.625
3864,Dallas,2015-9-22,53.25,1017.6666666666665,301.13826165000006,117.375,2.75
3865,Dallas,2015-9-22,53.25,1017.6666666666665,301.13826165000006,117.375,2.75
3866,Dallas,2015-9-22,53.25,1017.6666666666665,301.13826165000006,117.375,2.75
3867,Dallas,2015-9-22,53.25,1017.6666666666665,301.13826165000006,117.375,2.75
3868,Dallas,2015-9-22,53.25,1017.6666666666665,301.13826165000006,117.375,2.75
3869,Dallas,2015-9-22,53.25,1017.6666666666665,301.13826165000006,117.375,2.75
3870,Dallas,2015-9-23,43.875,1017.7916666666665,300.66456700833334,108.25,3.125
3871,Dallas,2015-9-23,43.875,1017.7916666666665,300.66456700833334,108.25,3.125
3872,Dallas,2015-9-23,43.875,1017.7916666666665,300.66456700833334,108.25,3.125
3873,Dallas,2015-9-23,43.875,1017.7916666666665,300.66456700833334,108.25,3.125
3874,Dallas,2015-9-23,43.875,1017.7916666666665,300.66456700833334,108.25,3.125
3875,Dallas,2015-9-23,43.875,1017.7916666666665,300.66456700833334,108.25,3.125
3876,Dallas,2015-9-24,43.79166667,1017.125,298.8816431833334,97.20833333333331,2.4166666666666665
3877,Dallas,2015-9-24,43.79166667,1017.125,298.8816431833334,97.20833333333331,2.4166666666666665
3878,Dallas,2015-9-24,43.79166667,1017.125,298.8816431833334,97.20833333333331,2.4166666666666665
3879,Dallas,2015-9-25,52.5,1018.2916666666665,299.77667565416664,71.79166666666667,2.125
3880,Dallas,2015-9-25,52.5,1018.2916666666665,299.77667565416664,71.79166666666667,2.125
3881,Dallas,2015-9-25,52.5,1018.2916666666665,299.77667565416664,71.79166666666667,2.125
3882,Dallas,2015-9-25,52.5,1018.2916666666665,299.77667565416664,71.79166666666667,2.125
3883,Dallas,2015-9-25,52.5,1018.2916666666665,299.77667565416664,71.79166666666667,2.125
3884,Dallas,2015-9-25,52.5,1018.2916666666665,299.77667565416664,71.79166666666667,2.125
3885,Dallas,2015-9-26,46.625,1018.7083333333335,298.83144488333335,94.04166666666669,2.2916666666666665
3886,Dallas,2015-9-26,46.625,1018.7083333333335,298.83144488333335,94.04166666666669,2.2916666666666665
3887,Dallas,2015-9-27,46.125,1014.5,298.2727890666667,73.45833333333333,2.208333333333333
3888,Dallas,2015-9-27,46.125,1014.5,298.2727890666667,73.45833333333333,2.208333333333333
3889,Dallas,2015-9-28,52.875,1012.75,298.3550590875,114.41666666666669,2.583333333333333
3890,Dallas,2015-9-28,52.875,1012.75,298.3550590875,114.41666666666669,2.583333333333333
3891,Dallas,2015-9-28,52.875,1012.75,298.3550590875,114.41666666666669,2.583333333333333
