,STATE,COUNTY_NAME,datetime,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DOY,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,humidity
1224,NY,New York,2014-8-15,3,Smoking,,A,40.8581,-73.9292,53.125
1225,NY,New York,2014-7-11,3,Smoking,353.0,A,40.7994,-73.9553,61.45833333
1226,TX,San Antonio,2014-1-3,3,Smoking,,B,29.49823,-98.798488,58.91666667
1227,TX,Dallas,2014-1-2,3,Smoking,,A,32.79094,-96.750725,55.45833333
1228,TX,Dallas,2014-1-3,3,Smoking,,A,32.863976,-96.744389,58.08333333
1229,TX,Dallas,2014-1-3,3,Smoking,,A,32.7550575,-96.835494,58.08333333
1230,TX,Dallas,2014-1-3,3,Smoking,,A,32.7859622,-96.86909,58.08333333
1231,TX,Dallas,2014-1-4,3,Smoking,,A,32.810509,-96.835474,60.41666667
1232,TX,Dallas,2014-1-7,3,Smoking,,A,32.8420227,-96.76978829999999,47.25
1233,TX,Dallas,2014-1-8,3,Smoking,,B,32.693929,-96.64157800000001,63.125
1234,TX,Dallas,2014-1-11,3,Smoking,,A,32.655778399999996,-96.84581999999999,59.625
1235,TX,Dallas,2014-1-12,3,Smoking,,A,32.8359189,-96.854688,54.41666667
1236,TX,Dallas,2014-1-12,3,Smoking,,A,32.6959468,-96.82543199999999,54.41666667
1237,PA,Pittsburgh,2014-3-22,4,Campfire,82.0,B,40.64009,-79.76728,47.52631579
1238,FL,Miami,2014-5-11,4,Campfire,134.0,B,25.5703,-80.3211,68.375
1239,TX,San Antonio,2014-2-21,4,Campfire,,A,29.409881,-98.73768000000001,34.04166667
1240,TX,Dallas,2014-1-3,4,Campfire,,A,32.687271100000004,-96.6278146,58.08333333
1241,TX,Dallas,2014-1-3,4,Campfire,,A,32.675592,-96.82789,58.08333333
1242,TX,Dallas,2014-1-4,4,Campfire,,B,32.80345,-96.879722,60.41666667
1243,TX,Dallas,2014-1-12,4,Campfire,,A,32.819961,-96.66758,54.41666667
1244,TX,Dallas,2014-11-8,4,Campfire,,A,32.713772,-96.834789,74.41666667
1245,TX,Dallas,2014-11-12,4,Campfire,,B,32.8943859,-96.7309288,65.0
1246,TX,Dallas,2014-11-18,4,Campfire,,A,32.708699100000004,-96.65447449,79.95833333
1247,TX,Dallas,2014-11-21,4,Campfire,,A,32.850738199999995,-96.8846214,90.875
1248,MO,Saint Louis,2014-1-1,5,Debris Burning,1.0,B,38.523786,-90.62798599999999,62.16666667
1249,TX,Houston,2014-1-7,5,Debris Burning,7.0,B,31.42945,-95.40111667,50.95833333
1250,MO,Kansas City,2014-1-26,5,Debris Burning,26.0,D,39.518339000000005,-95.039163,45.58333333
1251,FL,Miami,2014-2-25,5,Debris Burning,56.0,A,25.5518,-80.527,69.58333333
1252,AZ,Phoenix,2014-2-27,5,Debris Burning,58.0,A,33.7474,-112.5722,37.20833333
1253,MO,Saint Louis,2014-2-28,5,Debris Burning,59.0,B,38.491944000000004,-90.31791700000001,47.66666667
1254,NC,Charlotte,2014-3-10,5,Debris Burning,70.0,A,35.91376666,-82.07706666,37.95
1255,NC,Charlotte,2014-3-10,5,Debris Burning,70.0,B,35.92818333,-82.0365,37.95
1256,MO,Saint Louis,2014-3-13,5,Debris Burning,73.0,B,38.520578,-90.606111,64.28571429
1257,MO,Saint Louis,2014-3-16,5,Debris Burning,76.0,B,38.548056,-90.65083299999999,54.0
1258,NC,Charlotte,2014-3-19,5,Debris Burning,79.0,B,35.95536666,-82.14668333,92.54166667
1259,MO,Saint Louis,2014-3-20,5,Debris Burning,80.0,B,38.534721999999995,-90.6,58.91304348
1260,NC,Charlotte,2014-3-20,5,Debris Burning,80.0,B,36.0888,-82.21015,72.86363636
1261,MO,Saint Louis,2014-3-29,5,Debris Burning,89.0,B,38.505,-90.642403,80.20833333
1262,TX,Houston,2014-3-30,5,Debris Burning,90.0,B,31.40668333,-95.49223333,48.79166667
1263,MO,Saint Louis,2014-3-31,5,Debris Burning,91.0,B,38.505833,-90.56694399999999,57.83333333
1264,PA,Pittsburgh,2014-4-5,5,Debris Burning,96.0,B,40.36861,-80.19,57.86363636
1265,PA,Pittsburgh,2014-4-9,5,Debris Burning,100.0,B,40.668890000000005,-80.12333000000001,42.47826087
1266,PA,Pittsburgh,2014-4-19,5,Debris Burning,110.0,B,40.652879999999996,-79.83462,42.47826087
1267,FL,Miami,2014-4-27,5,Debris Burning,118.0,B,25.6302,-80.5106,61.625
1268,TX,Houston,2014-5-3,5,Debris Burning,125.0,C,31.09083333,-95.595,43.75
1269,MO,Saint Louis,2014-5-5,5,Debris Burning,126.0,B,38.521944,-90.63,57.79166667
1270,PA,Pittsburgh,2014-5-5,5,Debris Burning,126.0,B,40.39333,-80.08333,66.20833333
1271,NY,New York,2014-8-17,5,Debris Burning,,A,40.7762,-73.9761,58.45833333
1272,WA,Seattle,2014-5-26,5,Debris Burning,153.0,B,47.7736,-120.0163,76.04166667
1273,AZ,Phoenix,2014-6-10,5,Debris Burning,162.0,B,33.3222,-112.7633,19.0
1274,FL,Miami,2014-6-12,5,Debris Burning,164.0,A,25.4037,-80.5586,84.04166667
1275,GA,Atlanta,2014-9-30,5,Debris Burning,274.0,A,33.70347222,-84.15994444,88.08333333
1276,NY,New York,2014-3-21,5,Debris Burning,279.0,A,40.8587,-73.923,36.25
1277,TX,Houston,2014-10-15,5,Debris Burning,289.0,B,31.23,-95.5602,60.91666667
1278,NY,New York,2014-5-6,5,Debris Burning,295.0,A,40.8215,-73.9584,38.54166667
1279,PA,Pittsburgh,2014-10-27,5,Debris Burning,301.0,A,40.44167,-80.24167,61.45833333
1280,NC,Charlotte,2014-11-10,5,Debris Burning,315.0,A,35.89201666,-82.12485,75.91666667
1281,NC,Charlotte,2014-11-18,5,Debris Burning,323.0,B,36.0156,-82.17098333,79.79166667
1282,TX,Houston,2014-11-24,5,Debris Burning,329.0,C,31.23718333,-95.52326667,77.5
1283,PA,Pittsburgh,2014-11-28,5,Debris Burning,333.0,B,40.1575,-79.74278000000001,60.25
1284,FL,Miami,2014-12-7,5,Debris Burning,342.0,A,25.5563,-80.5423,79.91666667
1285,TX,San Antonio,2014-8-11,5,Debris Burning,,B,29.180862,-98.489917,60.70833333
1286,TX,San Antonio,2014-1-6,5,Debris Burning,,B,29.147578000000003,-98.476187,53.08333333
1287,TX,San Antonio,2014-1-19,5,Debris Burning,,A,29.170986,-98.478003,55.45833333
1288,TX,San Antonio,2014-1-22,5,Debris Burning,,A,29.143441999999997,-98.428985,51.45833333
1289,TX,San Antonio,2014-2-1,5,Debris Burning,,A,29.222516,-98.475584,69.5
1290,TX,San Antonio,2014-2-4,5,Debris Burning,,B,29.219390999999998,-98.417194,85.38095238
1291,TX,San Antonio,2014-2-7,5,Debris Burning,,A,29.148263,-98.475325,73.3
1292,TX,San Antonio,2014-2-8,5,Debris Burning,,B,29.377191999999997,-98.740228,84.30769231
1293,TX,San Antonio,2014-2-13,5,Debris Burning,,B,29.364512,-98.694559,72.11111111
1294,TX,San Antonio,2014-2-17,5,Debris Burning,,A,29.178673,-98.425488,75.66666667
1295,TX,San Antonio,2014-2-20,5,Debris Burning,,A,29.180172,-98.425076,71.52173913
1296,TX,San Antonio,2014-2-21,5,Debris Burning,,A,29.217419,-98.411534,34.04166667
1297,TX,San Antonio,2014-2-21,5,Debris Burning,,A,29.148959,-98.47496899999999,34.04166667
1298,TX,San Antonio,2014-3-2,5,Debris Burning,,B,29.381201,-98.697395,85.13043478
1299,TX,San Antonio,2014-3-4,5,Debris Burning,,B,29.262211999999998,-98.461923,69.08333333
1300,TX,San Antonio,2014-3-6,5,Debris Burning,,B,29.193465000000003,-98.450649,70.18181818
1301,TX,San Antonio,2014-3-7,5,Debris Burning,,A,29.157656,-98.47233,61.5
1302,TX,San Antonio,2014-3-10,5,Debris Burning,,A,29.467677000000002,-98.760625,86.20833333
1303,TX,San Antonio,2014-3-11,5,Debris Burning,,A,29.231714,-98.463321,78.29166667
1304,TX,San Antonio,2014-3-11,5,Debris Burning,,A,29.180149,-98.425076,78.29166667
1305,TX,San Antonio,2014-3-11,5,Debris Burning,,A,29.477583000000003,-98.758756,78.29166667
1306,TX,San Antonio,2014-3-11,5,Debris Burning,,B,29.151134600000002,-98.511853,78.29166667
1307,TX,San Antonio,2014-3-11,5,Debris Burning,,B,29.415175,-98.607597,78.29166667
1308,TX,San Antonio,2014-3-22,5,Debris Burning,,A,29.179913,-98.45276700000001,78.95833333
1309,TX,San Antonio,2014-3-24,5,Debris Burning,,A,29.220246000000003,-98.473083,66.125
1310,TX,San Antonio,2014-4-2,5,Debris Burning,,B,29.180177,-98.425079,74.91666667
1311,TX,San Antonio,2014-4-6,5,Debris Burning,,B,29.180149,-98.425101,79.75
1312,TX,San Antonio,2014-4-10,5,Debris Burning,,A,29.242375,-98.474094,59.217391299999996
1313,TX,San Antonio,2014-4-11,5,Debris Burning,,A,29.172509,-98.447239,62.20833333
1314,TX,San Antonio,2014-4-18,5,Debris Burning,,B,29.163481,-98.46530899999999,73.20833333
1315,TX,San Antonio,2014-4-18,5,Debris Burning,,A,29.169878000000004,-98.453614,73.20833333
1316,TX,San Antonio,2014-4-21,5,Debris Burning,,A,29.401521999999996,-98.72657,71.58333333
1317,TX,San Antonio,2014-4-23,5,Debris Burning,,A,29.217731,-98.411548,58.20833333
1318,TX,San Antonio,2014-4-29,5,Debris Burning,,A,29.168684999999996,-98.415931,27.0
1319,TX,San Antonio,2014-4-30,5,Debris Burning,,A,29.237,-98.52441800000001,27.33333333
1320,TX,San Antonio,2014-4-30,5,Debris Burning,,B,29.156743,-98.510719,27.33333333
1321,TX,San Antonio,2014-5-2,5,Debris Burning,,B,29.476336,-98.804625,35.04166667
1322,TX,San Antonio,2014-5-2,5,Debris Burning,,B,29.396390999999998,-98.697084,35.04166667
1323,TX,San Antonio,2014-5-2,5,Debris Burning,,B,29.220519,-98.410474,35.04166667
1324,TX,San Antonio,2014-5-5,5,Debris Burning,,A,29.178482000000002,-98.47350899999999,53.16666667
1325,TX,San Antonio,2014-6-29,5,Debris Burning,,B,29.397514,-98.72588499999999,69.25
1326,TX,San Antonio,2014-4-27,5,Debris Burning,,D,29.393012899999995,-98.2372328,66.04545455
1327,TX,San Antonio,2014-3-27,5,Debris Burning,,A,29.5034061,-98.62,84.70833333
1328,TX,San Antonio,2014-1-14,5,Debris Burning,,B,29.184346,-98.351938,50.58333333
1329,TX,San Antonio,2014-4-11,5,Debris Burning,,B,29.3899511,-98.238556,62.20833333
1330,TX,Dallas,2014-9-9,5,Debris Burning,,C,32.5816515,-96.62109040000001,71.29166667
1331,TX,Dallas,2014-1-13,5,Debris Burning,,B,32.802786,-96.85543,56.54166667
1332,TX,Dallas,2014-1-13,5,Debris Burning,,A,32.7573318,-96.821715,56.54166667
1333,TX,Dallas,2014-10-3,5,Debris Burning,,A,32.665532,-96.842618,64.45833333
1334,TX,Dallas,2014-10-28,5,Debris Burning,,B,32.7530775,-96.80548890000001,69.58333333
1335,TX,Dallas,2014-3-14,5,Debris Burning,,A,32.6809805,-97.01483,47.29166667
1336,TX,Dallas,2014-7-8,5,Debris Burning,,C,32.6181421,-96.593905,55.91666667
1337,TX,Dallas,2014-10-13,5,Debris Burning,,B,32.9784239,-96.92533,87.29166667
1338,TX,Dallas,2014-2-17,5,Debris Burning,,C,32.7486577,-96.6258603,55.29166667
1339,TX,Dallas,2014-1-31,5,Debris Burning,,A,32.8872275,-96.7439876,68.625
1340,TX,Houston,2014-2-9,5,Debris Burning,,B,31.308217499999998,-95.6090897,88.75
1341,TX,Houston,2014-6-2,5,Debris Burning,,B,31.2400233,-95.34559589,80.54166667
1342,TX,Houston,2014-6-15,5,Debris Burning,,B,31.307199,-95.50364300000001,70.54166667
1343,TX,Houston,2014-10-1,5,Debris Burning,,B,31.29787,-95.49712099,89.95833333
1344,TX,Houston,2014-11-25,5,Debris Burning,,B,31.25395,-95.44589599999999,56.625
1345,TX,Houston,2014-11-26,5,Debris Burning,,B,31.2235142,-95.44600679,49.04166667
1346,TX,Houston,2014-1-11,5,Debris Burning,,B,31.412027600000002,-95.423353,74.625
1347,TX,Houston,2014-1-31,5,Debris Burning,,B,31.411969,-95.422783,82.0
1348,TX,Houston,2014-4-3,5,Debris Burning,,B,31.384493,-95.479388,88.29166667
1349,TX,Houston,2014-5-23,5,Debris Burning,,B,31.430573,-95.475998,81.95833333
1350,TX,Houston,2014-7-13,5,Debris Burning,,B,31.384134999999997,-95.480118,78.33333333
1351,TX,Houston,2014-7-22,5,Debris Burning,,B,31.368887,-95.495396,73.66666667
1352,TX,Houston,2014-8-26,5,Debris Burning,,B,31.4084751,-95.45913759999999,71.04166667
1353,TX,Houston,2014-10-23,5,Debris Burning,,A,31.407790999999996,-95.459347,61.91666667
1354,TX,Houston,2014-10-26,5,Debris Burning,,B,31.417248999999998,-95.463295,64.75
1355,TX,Houston,2014-10-26,5,Debris Burning,,B,31.417834999999997,-95.46260799999999,64.75
1356,TX,Houston,2014-1-7,5,Debris Burning,,B,31.359625800000003,-95.1832721,50.95833333
1357,TX,Houston,2014-1-19,5,Debris Burning,,B,31.4692,-95.1332,65.58333333
1358,TX,Houston,2014-1-19,5,Debris Burning,,B,31.5121,-95.1409,65.58333333
1359,TX,Houston,2014-1-26,5,Debris Burning,,C,31.4743,-95.2104,64.08333333
1360,TX,Houston,2014-3-12,5,Debris Burning,,B,31.52,-95.2236,61.33333333
1361,TX,Houston,2014-11-23,5,Debris Burning,,C,31.5302,-95.2216,95.875
1362,NC,Charlotte,2014-2-25,6,Railroad,56.0,A,36.07053333,-82.34316666,33.125
1363,NC,Charlotte,2014-2-26,6,Railroad,57.0,B,35.93746666,-82.18153333,37.16666667
1364,NC,Charlotte,2014-2-26,6,Railroad,57.0,B,35.93538333,-82.16456666,37.16666667
1365,PA,Pittsburgh,2014-3-13,6,Railroad,73.0,A,40.3525,-79.85361,56.66666667
1366,PA,Pittsburgh,2014-3-13,6,Railroad,73.0,A,40.3525,-79.85611,56.66666667
1367,PA,Pittsburgh,2014-3-31,6,Railroad,91.0,A,40.56,-80.20639,39.5
1368,PA,Pittsburgh,2014-3-31,6,Railroad,91.0,A,40.41361,-79.89778000000001,39.5
1369,PA,Pittsburgh,2014-4-17,6,Railroad,108.0,B,40.34639,-79.8975,32.875
1370,PA,Pittsburgh,2014-4-17,6,Railroad,108.0,A,40.35083,-79.89694,32.875
1371,PA,Pittsburgh,2014-4-20,6,Railroad,111.0,B,40.65889,-79.97222,27.34782609
1372,PA,Pittsburgh,2014-4-20,6,Railroad,111.0,B,40.65917,-79.97166999999999,27.34782609
1373,PA,Pittsburgh,2014-4-20,6,Railroad,111.0,A,40.65806,-79.97166999999999,27.34782609
1374,MO,Saint Louis,2014-5-20,6,Railroad,141.0,B,38.504166999999995,-90.675,62.33333333
1375,PA,Pittsburgh,2014-11-9,6,Railroad,314.0,A,40.50667,-79.94778000000001,68.66666667
1376,TX,Dallas,2014-1-3,6,Railroad,,A,32.758651,-96.740549,58.08333333
1377,TX,Dallas,2014-1-6,6,Railroad,,A,32.922847,-96.749522,51.70833333
1378,TX,Houston,2014-7-10,6,Railroad,,B,31.4653,-95.2112,78.91666667
1379,FL,Jacksonville,2014-1-17,7,Arson,17.0,B,30.3355,-81.8294,78.625
1380,FL,Miami,2014-1-20,7,Arson,20.0,B,25.6348,-80.5059,80.125
1381,FL,Miami,2014-1-23,7,Arson,23.0,B,25.6234,-80.4956,80.20833333
1382,FL,Miami,2014-1-25,7,Arson,25.0,B,25.6356,-80.5051,85.95833333
1383,FL,Miami,2014-2-3,7,Arson,,B,25.638,-80.4982,80.375
1384,FL,Miami,2014-2-8,7,Arson,39.0,B,25.4596,-80.4957,77.79166667
1385,FL,Miami,2014-2-8,7,Arson,39.0,C,25.645,-80.4883,77.79166667
1386,FL,Miami,2014-2-16,7,Arson,48.0,C,25.6002,-80.4085,55.65217391
1387,FL,Miami,2014-2-21,7,Arson,52.0,C,25.6298,-80.3413,78.16666667
1388,FL,Miami,2014-2-22,7,Arson,53.0,B,25.5669,-80.3836,80.625
1389,FL,Miami,2014-2-23,7,Arson,54.0,C,25.4251,-80.4918,80.54166667
1390,NC,Charlotte,2014-3-1,7,Arson,60.0,B,35.93101666,-82.11318333,42.85714286
1391,FL,Miami,2014-3-2,7,Arson,62.0,B,25.6,-80.3991,59.54166667
1392,FL,Miami,2014-3-3,7,Arson,63.0,B,25.5992,-80.395,62.70833333
1393,NY,New York,2014-5-17,7,Arson,,A,40.8233,-73.9528,78.70833333
1394,FL,Miami,2014-3-29,7,Arson,89.0,B,25.4852,-80.3796,79.16666667
1395,NC,Charlotte,2014-4-1,7,Arson,92.0,A,36.04291666,-82.30381666,34.217391299999996
1396,FL,Miami,2014-4-11,7,Arson,102.0,A,25.4318,-80.41199999999999,58.45833333
1397,NY,New York,2014-8-11,7,Arson,,A,40.8298,-73.9516,50.79166667
1398,FL,Miami,2014-4-12,7,Arson,103.0,B,25.7186,-80.4635,62.375
1399,NY,New York,2014-8-14,7,Arson,,A,40.7895,-73.9708,54.375
1400,FL,Miami,2014-4-23,7,Arson,114.0,B,25.51,-80.3964,66.16666667
1401,NY,New York,2014-9-11,7,Arson,,A,40.8384,-73.9417,73.375
1402,FL,Miami,2014-5-4,7,Arson,125.0,B,25.4972,-80.5226,70.25
1403,FL,Miami,2014-5-6,7,Arson,127.0,B,25.5554,-80.3824,65.20833333
1404,NC,Charlotte,2014-5-6,7,Arson,127.0,B,35.88101666,-82.12143333,53.16666667
1405,FL,Miami,2014-5-4,7,Arson,129.0,B,25.5952,-80.4527,70.25
1406,FL,Miami,2014-5-10,7,Arson,131.0,C,25.4057,-80.5176,70.83333333
1407,FL,Miami,2014-5-18,7,Arson,139.0,C,25.6109,-80.4145,59.58333333
1408,FL,Miami,2014-5-21,7,Arson,142.0,B,25.4516,-80.4295,58.79166667
1409,FL,Miami,2014-5-23,7,Arson,144.0,B,25.4737,-80.5018,65.0
1410,FL,Miami,2014-5-24,7,Arson,145.0,B,25.5625,-80.4068,63.95833333
1411,FL,Miami,2014-6-5,7,Arson,157.0,B,25.5699,-80.3847,70.625
1412,FL,Miami,2014-6-5,7,Arson,157.0,C,25.5648,-80.406,70.625
1413,FL,Miami,2014-6-5,7,Arson,157.0,B,25.5607,-80.4071,70.625
1414,NC,Charlotte,2014-6-6,7,Arson,158.0,A,36.0782,-82.22335,65.79166667
1415,FL,Miami,2014-6-25,7,Arson,177.0,A,25.5691,-80.4053,82.375
1416,NY,New York,2014-9-22,7,Arson,,A,40.7946,-73.9363,65.0
1417,NY,New York,2014-8-15,7,Arson,,A,40.8669,-73.9253,53.125
1418,FL,Miami,2014-10-4,7,Arson,278.0,A,25.4325,-80.4502,95.66666667
1419,FL,Miami,2014-10-17,7,Arson,291.0,B,25.4893,-80.4545,82.0
1420,NC,Charlotte,2014-10-25,7,Arson,299.0,A,36.07843333,-82.22348333,69.29166667
1421,NY,New York,2014-6-26,7,Arson,308.0,A,40.8128,-73.9458,84.41666667
1422,FL,Miami,2014-11-11,7,Arson,316.0,B,25.5713,-80.3206,92.08333333
1423,FL,Miami,2014-11-12,7,Arson,317.0,C,25.5558,-80.3806,80.625
1424,FL,Jacksonville,2014-11-21,7,Arson,326.0,B,30.2816,-81.872,84.375
1425,FL,Miami,2014-12-9,7,Arson,344.0,B,25.4534,-80.5584,87.41666667
1426,FL,Miami,2014-12-12,7,Arson,347.0,A,25.569000000000003,-80.3234,85.66666667
1427,FL,Miami,2014-12-15,7,Arson,350.0,B,25.5162,-80.4849,77.41666667
1428,FL,Miami,2014-12-19,7,Arson,354.0,B,25.5734,-80.4124,82.16666667
1429,FL,Miami,2014-12-19,7,Arson,354.0,A,25.6353,-80.4043,82.16666667
1430,FL,Miami,2014-12-22,7,Arson,357.0,A,25.6067,-80.4537,80.0
1431,FL,Miami,2014-12-22,7,Arson,357.0,A,25.6064,-80.4589,80.0
1432,FL,Miami,2014-12-23,7,Arson,358.0,B,25.608,-80.4546,81.16666667
1433,TX,San Antonio,2014-1-17,7,Arson,,A,29.412857000000002,-98.71336600000001,53.95833333
1434,TX,San Antonio,2014-7-3,7,Arson,,A,29.381164000000002,-98.71170999,54.33333333
1435,TX,Dallas,2014-1-5,7,Arson,,A,32.849908899999996,-96.687219,61.45833333
1436,TX,Dallas,2014-1-6,7,Arson,,B,32.6735028,-96.601391,51.70833333
1437,TX,Dallas,2014-1-6,7,Arson,,B,32.8716163,-96.7346863,51.70833333
1438,TX,Dallas,2014-1-11,7,Arson,,A,32.647996500000005,-96.836888,59.625
1439,TX,Dallas,2014-1-12,7,Arson,,A,32.775245399999996,-96.73808000000001,54.41666667
1440,FL,Miami,2014-3-26,8,Children,86.0,B,25.454,-80.4636,53.625
1441,PA,Pittsburgh,2014-4-9,8,Children,100.0,B,40.43694,-79.84583,42.47826087
1442,TX,Dallas,2014-3-23,8,Children,,B,32.7872582,-96.7511986,52.04347826
1443,NC,Charlotte,2014-3-1,9,Miscellaneous,60.0,B,35.89876666,-81.98378333,42.85714286
1444,PA,Pittsburgh,2014-3-10,9,Miscellaneous,70.0,B,40.50611,-80.05444,48.17391304
1445,AZ,Phoenix,2014-3-12,9,Miscellaneous,72.0,A,33.0863,-112.6469,23.125
1446,NY,New York,2014-6-18,9,Miscellaneous,,A,40.8065,-73.9487,58.95833333
1447,NY,New York,2014-5-6,9,Miscellaneous,,A,40.8688,-73.9217,38.54166667
1448,AZ,Phoenix,2014-4-10,9,Miscellaneous,101.0,A,33.059,-112.6434,13.15
1449,AZ,Phoenix,2014-4-10,9,Miscellaneous,101.0,A,33.9398,-112.1389,13.15
1450,NY,New York,2014-8-19,9,Miscellaneous,,A,40.7163,-73.9857,57.54166667
1451,FL,Jacksonville,2014-4-11,9,Miscellaneous,102.0,B,30.4329,-81.5666,58.29166667
1452,AZ,Phoenix,2014-4-12,9,Miscellaneous,103.0,A,33.3776,-112.7107,12.68181818
1453,NY,New York,2014-3-25,9,Miscellaneous,103.0,A,40.8271,-73.9501,36.45833333
1454,FL,Miami,2014-4-14,9,Miscellaneous,105.0,C,25.6518,-80.3999,77.5
1455,NY,New York,2014-8-9,9,Miscellaneous,,A,40.8442,-73.9338,45.70833333
1456,AZ,Phoenix,2014-4-16,9,Miscellaneous,107.0,B,33.7097,-112.484,15.82608696
1457,NY,New York,2014-4-2,9,Miscellaneous,111.0,A,40.6891,-74.0195,75.82608696
1458,NY,New York,2014-4-8,9,Miscellaneous,111.0,A,40.7547,-73.98,78.58333333
1459,NY,New York,2014-9-6,9,Miscellaneous,,A,40.7284,-74.003,77.75
1460,FL,Miami,2014-4-18,9,Miscellaneous,115.0,F,25.3821,-80.4123,76.33333333
1461,NY,New York,2014-4-22,9,Miscellaneous,115.0,A,40.8372,-73.9426,63.45833333
1462,NY,New York,2014-3-7,9,Miscellaneous,115.0,A,40.7578,-73.9951,59.79166667
1463,TX,San Antonio,2014-4-27,9,Miscellaneous,118.0,C,29.17541667,-98.43848333,66.04545455
1464,FL,Miami,2014-4-29,9,Miscellaneous,120.0,A,25.5737,-80.4052,75.125
1465,TX,Houston,2014-5-3,9,Miscellaneous,125.0,B,31.35346667,-95.0103,43.75
1466,NY,New York,2014-8-13,9,Miscellaneous,,A,40.8378,-73.9421,78.33333333
1467,AZ,Phoenix,2014-5-8,9,Miscellaneous,129.0,A,33.2976,-112.4955,32.66666667
1468,NY,New York,2014-3-6,9,Miscellaneous,131.0,A,40.7522,-73.9776,44.08695652
1469,NY,New York,2014-3-25,9,Miscellaneous,131.0,A,40.7851,-73.9789,36.45833333
1470,AZ,Phoenix,2014-5-12,9,Miscellaneous,133.0,B,33.7932,-112.1417,20.41666667
1471,NY,New York,2014-7-25,9,Miscellaneous,,A,40.6471,-73.7865,51.33333333
1472,FL,Miami,2014-5-11,9,Miscellaneous,134.0,A,25.3823,-80.4398,68.375
1473,AZ,Phoenix,2014-5-18,9,Miscellaneous,139.0,B,33.8925,-112.1461,16.91666667
1474,AZ,Phoenix,2014-5-19,9,Miscellaneous,140.0,A,33.7563,-112.1262,17.91304348
1475,NY,New York,2014-8-9,9,Miscellaneous,,A,40.7949,-73.9465,45.70833333
1476,AZ,Phoenix,2014-5-24,9,Miscellaneous,145.0,A,33.4761,-112.8321,26.45833333
1477,AZ,Phoenix,2014-5-25,9,Miscellaneous,146.0,A,33.3428,-110.999,22.91666667
1478,NY,New York,2014-2-28,9,Miscellaneous,146.0,A,40.8267,-73.9377,32.83333333
1479,NY,New York,2014-4-11,9,Miscellaneous,149.0,A,40.7805,-73.9519,41.0
1480,AZ,Phoenix,2014-5-28,9,Miscellaneous,150.0,B,32.9919,-112.9048,14.38095238
1481,AZ,Phoenix,2014-5-29,9,Miscellaneous,150.0,A,33.4938,-112.9215,14.31818182
1482,NY,New York,2014-5-19,9,Miscellaneous,152.0,A,40.8204,-73.9363,48.625
1483,AZ,Phoenix,2014-6-7,9,Miscellaneous,159.0,A,34.0517,-113.0609,16.125
1484,NY,New York,2014-8-9,9,Miscellaneous,,A,40.8387,-73.9398,45.70833333
1485,AZ,Phoenix,2014-6-10,9,Miscellaneous,163.0,B,33.2638,-112.7886,19.0
1486,AZ,Phoenix,2014-6-13,9,Miscellaneous,165.0,A,33.1168,-112.6486,27.95833333
1487,AZ,Phoenix,2014-6-13,9,Miscellaneous,165.0,A,33.9802,-112.1297,27.95833333
1488,NY,New York,2014-8-6,9,Miscellaneous,,A,40.7916,-73.9441,58.0
1489,NY,New York,2014-4-6,9,Miscellaneous,168.0,A,40.8423,-73.9352,39.08333333
1490,AZ,Phoenix,2014-6-20,9,Miscellaneous,172.0,A,32.8825,-113.0979,24.0
1491,AZ,Phoenix,2014-6-21,9,Miscellaneous,173.0,A,32.8825,-113.0977,19.0
1492,NY,New York,2014-5-17,9,Miscellaneous,174.0,A,40.8546,-73.9324,78.70833333
1493,AZ,Phoenix,2014-6-23,9,Miscellaneous,176.0,C,31.7024,-111.1871,17.54166667
1494,NY,New York,2014-8-28,9,Miscellaneous,,A,40.8554,-73.9357,51.16666667
1495,NY,New York,2014-4-26,9,Miscellaneous,184.0,A,40.7897,-73.926,69.47826087
1496,NY,New York,2014-4-22,9,Miscellaneous,187.0,A,40.7622,-73.9744,63.45833333
1497,AZ,Phoenix,2014-7-6,9,Miscellaneous,188.0,A,33.457,-111.6065,38.58333333
1498,AZ,Phoenix,2014-7-19,9,Miscellaneous,201.0,A,33.8422,-112.1445,23.375
1499,AZ,Phoenix,2014-7-25,9,Miscellaneous,207.0,A,33.3408,-112.6941,32.625
1500,NY,New York,2014-3-10,9,Miscellaneous,207.0,A,40.7553,-73.9754,39.375
1501,NY,New York,2014-5-6,9,Miscellaneous,208.0,A,40.8387,-73.9398,38.54166667
1502,AZ,Phoenix,2014-7-30,9,Miscellaneous,212.0,A,33.9662,-112.1279,29.91666667
1503,AZ,Phoenix,2014-8-7,9,Miscellaneous,220.0,B,33.1998,-112.7273,20.45833333
1504,NY,New York,2014-2-28,9,Miscellaneous,243.0,A,40.7553,-73.9794,32.83333333
1505,AZ,Phoenix,2014-9-17,9,Miscellaneous,261.0,A,33.4819,-112.8576,76.41666667
1506,NY,New York,2014-9-7,9,Miscellaneous,263.0,A,40.8388,-73.9419,67.5
1507,WA,Seattle,2014-9-11,9,Miscellaneous,267.0,B,47.946000000000005,-119.664,48.95833333
1508,NY,New York,2014-8-24,9,Miscellaneous,270.0,A,40.7818,-73.985,68.29166667
1509,AZ,Phoenix,2014-10-7,9,Miscellaneous,281.0,A,33.4796,-112.8729,40.04166667
1510,NY,New York,2014-7-18,9,Miscellaneous,284.0,A,40.85,-73.9432,47.91666667
