STATE,COUNTY_NAME,datetime,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DOY,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,humidity
WA,Seattle,2014-5-26,5,Debris Burning,153,B,47.7736,-120.0163,
AZ,Phoenix,2014-6-10,5,Debris Burning,162,B,33.3222,-112.7633,
FL,Miami,2014-6-12,5,Debris Burning,164,A,25.4037,-80.5586,
GA,Atlanta,2014-9-30,5,Debris Burning,274,A,33.70347222,-84.15994444,
NY,New York,2014-3-21,5,Debris Burning,279,A,40.8587,-73.923,
TX,Houston,2014-10-15,5,Debris Burning,289,B,31.23,-95.5602,
NY,New York,2014-5-6,5,Debris Burning,295,A,40.8215,-73.9584,
PA,Pittsburgh,2014-10-27,5,Debris Burning,301,A,40.44167,-80.24167,
NC,Charlotte,2014-11-10,5,Debris Burning,315,A,35.89201666,-82.12485,
NC,Charlotte,2014-11-18,5,Debris Burning,323,B,36.0156,-82.17098333,
TX,Houston,2014-11-24,5,Debris Burning,329,C,31.23718333,-95.52326667,
PA,Pittsburgh,2014-11-28,5,Debris Burning,333,B,40.1575,-79.74278,
FL,Miami,2014-12-7,5,Debris Burning,342,A,25.5563,-80.5423,
TX,San Antonio,2014-8-11,5,Debris Burning,,B,29.180862,-98.489917,
TX,San Antonio,2014-1-6,5,Debris Burning,,B,29.147578,-98.476187,
TX,San Antonio,2014-1-19,5,Debris Burning,,A,29.170986,-98.478003,
TX,San Antonio,2014-1-22,5,Debris Burning,,A,29.143442,-98.428985,
TX,San Antonio,2014-2-1,5,Debris Burning,,A,29.222516,-98.475584,
TX,San Antonio,2014-2-4,5,Debris Burning,,B,29.219391,-98.417194,
TX,San Antonio,2014-2-7,5,Debris Burning,,A,29.148263,-98.475325,
TX,San Antonio,2014-2-8,5,Debris Burning,,B,29.377192,-98.740228,
TX,San Antonio,2014-2-13,5,Debris Burning,,B,29.364512,-98.694559,
TX,San Antonio,2014-2-17,5,Debris Burning,,A,29.178673,-98.425488,
TX,San Antonio,2014-2-20,5,Debris Burning,,A,29.180172,-98.425076,
TX,San Antonio,2014-2-21,5,Debris Burning,,A,29.217419,-98.411534,
TX,San Antonio,2014-2-21,5,Debris Burning,,A,29.148959,-98.474969,
TX,San Antonio,2014-3-2,5,Debris Burning,,B,29.381201,-98.697395,
TX,San Antonio,2014-3-4,5,Debris Burning,,B,29.262212,-98.461923,
TX,San Antonio,2014-3-6,5,Debris Burning,,B,29.193465,-98.450649,
TX,San Antonio,2014-3-7,5,Debris Burning,,A,29.157656,-98.47233,
TX,San Antonio,2014-3-10,5,Debris Burning,,A,29.467677,-98.760625,
TX,San Antonio,2014-3-11,5,Debris Burning,,A,29.231714,-98.463321,
TX,San Antonio,2014-3-11,5,Debris Burning,,A,29.180149,-98.425076,
TX,San Antonio,2014-3-11,5,Debris Burning,,A,29.477583,-98.758756,
TX,San Antonio,2014-3-11,5,Debris Burning,,B,29.1511346,-98.511853,
TX,San Antonio,2014-3-11,5,Debris Burning,,B,29.415175,-98.607597,
TX,San Antonio,2014-3-22,5,Debris Burning,,A,29.179913,-98.452767,
TX,San Antonio,2014-3-24,5,Debris Burning,,A,29.220246,-98.473083,
TX,San Antonio,2014-4-2,5,Debris Burning,,B,29.180177,-98.425079,
TX,San Antonio,2014-4-6,5,Debris Burning,,B,29.180149,-98.425101,
TX,San Antonio,2014-4-10,5,Debris Burning,,A,29.242375,-98.474094,
TX,San Antonio,2014-4-11,5,Debris Burning,,A,29.172509,-98.447239,
TX,San Antonio,2014-4-18,5,Debris Burning,,B,29.163481,-98.465309,
TX,San Antonio,2014-4-18,5,Debris Burning,,A,29.169878,-98.453614,
TX,San Antonio,2014-4-21,5,Debris Burning,,A,29.401522,-98.72657,
TX,San Antonio,2014-4-23,5,Debris Burning,,A,29.217731,-98.411548,
TX,San Antonio,2014-4-29,5,Debris Burning,,A,29.168685,-98.415931,
TX,San Antonio,2014-4-30,5,Debris Burning,,A,29.237,-98.524418,
TX,San Antonio,2014-4-30,5,Debris Burning,,B,29.156743,-98.510719,
TX,San Antonio,2014-5-2,5,Debris Burning,,B,29.476336,-98.804625,
TX,San Antonio,2014-5-2,5,Debris Burning,,B,29.396391,-98.697084,
TX,San Antonio,2014-5-2,5,Debris Burning,,B,29.220519,-98.410474,
TX,San Antonio,2014-5-5,5,Debris Burning,,A,29.178482,-98.473509,
TX,San Antonio,2014-6-29,5,Debris Burning,,B,29.397514,-98.725885,
TX,San Antonio,2014-4-27,5,Debris Burning,,D,29.3930129,-98.2372328,
TX,San Antonio,2014-3-27,5,Debris Burning,,A,29.5034061,-98.62,
TX,San Antonio,2014-1-14,5,Debris Burning,,B,29.184346,-98.351938,
TX,San Antonio,2014-4-11,5,Debris Burning,,B,29.3899511,-98.238556,
TX,Dallas,2014-9-9,5,Debris Burning,,C,32.5816515,-96.6210904,
TX,Dallas,2014-1-13,5,Debris Burning,,B,32.802786,-96.85543,
TX,Dallas,2014-1-13,5,Debris Burning,,A,32.7573318,-96.821715,
TX,Dallas,2014-10-3,5,Debris Burning,,A,32.665532,-96.842618,
TX,Dallas,2014-10-28,5,Debris Burning,,B,32.7530775,-96.8054889,
TX,Dallas,2014-3-14,5,Debris Burning,,A,32.6809805,-97.01483,
TX,Dallas,2014-7-8,5,Debris Burning,,C,32.6181421,-96.593905,
TX,Dallas,2014-10-13,5,Debris Burning,,B,32.9784239,-96.92533,
TX,Dallas,2014-2-17,5,Debris Burning,,C,32.7486577,-96.6258603,
TX,Dallas,2014-1-31,5,Debris Burning,,A,32.8872275,-96.7439876,
TX,Houston,2014-2-9,5,Debris Burning,,B,31.3082175,-95.6090897,
TX,Houston,2014-6-2,5,Debris Burning,,B,31.2400233,-95.34559589,
TX,Houston,2014-6-15,5,Debris Burning,,B,31.307199,-95.503643,
TX,Houston,2014-10-1,5,Debris Burning,,B,31.29787,-95.49712099,
TX,Houston,2014-11-25,5,Debris Burning,,B,31.25395,-95.445896,
TX,Houston,2014-11-26,5,Debris Burning,,B,31.2235142,-95.44600679,
TX,Houston,2014-1-11,5,Debris Burning,,B,31.4120276,-95.423353,
TX,Houston,2014-1-31,5,Debris Burning,,B,31.411969,-95.422783,
TX,Houston,2014-4-3,5,Debris Burning,,B,31.384493,-95.479388,
TX,Houston,2014-5-23,5,Debris Burning,,B,31.430573,-95.475998,
TX,Houston,2014-7-13,5,Debris Burning,,B,31.384135,-95.480118,
TX,Houston,2014-7-22,5,Debris Burning,,B,31.368887,-95.495396,
TX,Houston,2014-8-26,5,Debris Burning,,B,31.4084751,-95.4591376,
TX,Houston,2014-10-23,5,Debris Burning,,A,31.407791,-95.459347,
TX,Houston,2014-10-26,5,Debris Burning,,B,31.417249,-95.463295,
TX,Houston,2014-10-26,5,Debris Burning,,B,31.417835,-95.462608,
TX,Houston,2014-1-7,5,Debris Burning,,B,31.3596258,-95.1832721,
TX,Houston,2014-1-19,5,Debris Burning,,B,31.4692,-95.1332,
TX,Houston,2014-1-19,5,Debris Burning,,B,31.5121,-95.1409,
TX,Houston,2014-1-26,5,Debris Burning,,C,31.4743,-95.2104,
TX,Houston,2014-3-12,5,Debris Burning,,B,31.52,-95.2236,
TX,Houston,2014-11-23,5,Debris Burning,,C,31.5302,-95.2216,
NC,Charlotte,2014-2-25,6,Railroad,56,A,36.07053333,-82.34316666,
NC,Charlotte,2014-2-26,6,Railroad,57,B,35.93746666,-82.18153333,
NC,Charlotte,2014-2-26,6,Railroad,57,B,35.93538333,-82.16456666,
PA,Pittsburgh,2014-3-13,6,Railroad,73,A,40.3525,-79.85361,
PA,Pittsburgh,2014-3-13,6,Railroad,73,A,40.3525,-79.85611,
PA,Pittsburgh,2014-3-31,6,Railroad,91,A,40.56,-80.20639,
PA,Pittsburgh,2014-3-31,6,Railroad,91,A,40.41361,-79.89778,
PA,Pittsburgh,2014-4-17,6,Railroad,108,B,40.34639,-79.8975,
PA,Pittsburgh,2014-4-17,6,Railroad,108,A,40.35083,-79.89694,
PA,Pittsburgh,2014-4-20,6,Railroad,111,B,40.65889,-79.97222,
PA,Pittsburgh,2014-4-20,6,Railroad,111,B,40.65917,-79.97167,
PA,Pittsburgh,2014-4-20,6,Railroad,111,A,40.65806,-79.97167,
MO,Saint Louis,2014-5-20,6,Railroad,141,B,38.504167,-90.675,
PA,Pittsburgh,2014-11-9,6,Railroad,314,A,40.50667,-79.94778,
TX,Dallas,2014-1-3,6,Railroad,,A,32.758651,-96.740549,
TX,Dallas,2014-1-6,6,Railroad,,A,32.922847,-96.749522,
TX,Houston,2014-7-10,6,Railroad,,B,31.4653,-95.2112,
FL,Jacksonville,2014-1-17,7,Arson,17,B,30.3355,-81.8294,
FL,Miami,2014-1-20,7,Arson,20,B,25.6348,-80.5059,
FL,Miami,2014-1-23,7,Arson,23,B,25.6234,-80.4956,
FL,Miami,2014-1-25,7,Arson,25,B,25.6356,-80.5051,
FL,Miami,2014-2-3,7,Arson,,B,25.638,-80.4982,
FL,Miami,2014-2-8,7,Arson,39,B,25.4596,-80.4957,
FL,Miami,2014-2-8,7,Arson,39,C,25.645,-80.4883,
FL,Miami,2014-2-16,7,Arson,48,C,25.6002,-80.4085,
FL,Miami,2014-2-21,7,Arson,52,C,25.6298,-80.3413,
FL,Miami,2014-2-22,7,Arson,53,B,25.5669,-80.3836,
FL,Miami,2014-2-23,7,Arson,54,C,25.4251,-80.4918,
NC,Charlotte,2014-3-1,7,Arson,60,B,35.93101666,-82.11318333,
FL,Miami,2014-3-2,7,Arson,62,B,25.6,-80.3991,
FL,Miami,2014-3-3,7,Arson,63,B,25.5992,-80.395,
NY,New York,2014-5-17,7,Arson,,A,40.8233,-73.9528,
FL,Miami,2014-3-29,7,Arson,89,B,25.4852,-80.3796,
NC,Charlotte,2014-4-1,7,Arson,92,A,36.04291666,-82.30381666,
FL,Miami,2014-4-11,7,Arson,102,A,25.4318,-80.412,
NY,New York,2014-8-11,7,Arson,,A,40.8298,-73.9516,
FL,Miami,2014-4-12,7,Arson,103,B,25.7186,-80.4635,
NY,New York,2014-8-14,7,Arson,,A,40.7895,-73.9708,
FL,Miami,2014-4-23,7,Arson,114,B,25.51,-80.3964,
NY,New York,2014-9-11,7,Arson,,A,40.8384,-73.9417,
FL,Miami,2014-5-4,7,Arson,125,B,25.4972,-80.5226,
FL,Miami,2014-5-6,7,Arson,127,B,25.5554,-80.3824,
NC,Charlotte,2014-5-6,7,Arson,127,B,35.88101666,-82.12143333,
FL,Miami,2014-5-4,7,Arson,129,B,25.5952,-80.4527,
FL,Miami,2014-5-10,7,Arson,131,C,25.4057,-80.5176,
FL,Miami,2014-5-18,7,Arson,139,C,25.6109,-80.4145,
FL,Miami,2014-5-21,7,Arson,142,B,25.4516,-80.4295,
FL,Miami,2014-5-23,7,Arson,144,B,25.4737,-80.5018,
FL,Miami,2014-5-24,7,Arson,145,B,25.5625,-80.4068,
FL,Miami,2014-6-5,7,Arson,157,B,25.5699,-80.3847,
FL,Miami,2014-6-5,7,Arson,157,C,25.5648,-80.406,
FL,Miami,2014-6-5,7,Arson,157,B,25.5607,-80.4071,
NC,Charlotte,2014-6-6,7,Arson,158,A,36.0782,-82.22335,
FL,Miami,2014-6-25,7,Arson,177,A,25.5691,-80.4053,
NY,New York,2014-9-22,7,Arson,,A,40.7946,-73.9363,
NY,New York,2014-8-15,7,Arson,,A,40.8669,-73.9253,
FL,Miami,2014-10-4,7,Arson,278,A,25.4325,-80.4502,
FL,Miami,2014-10-17,7,Arson,291,B,25.4893,-80.4545,
NC,Charlotte,2014-10-25,7,Arson,299,A,36.07843333,-82.22348333,
NY,New York,2014-6-26,7,Arson,308,A,40.8128,-73.9458,
FL,Miami,2014-11-11,7,Arson,316,B,25.5713,-80.3206,
FL,Miami,2014-11-12,7,Arson,317,C,25.5558,-80.3806,
FL,Jacksonville,2014-11-21,7,Arson,326,B,30.2816,-81.872,
FL,Miami,2014-12-9,7,Arson,344,B,25.4534,-80.5584,
FL,Miami,2014-12-12,7,Arson,347,A,25.569,-80.3234,
FL,Miami,2014-12-15,7,Arson,350,B,25.5162,-80.4849,
FL,Miami,2014-12-19,7,Arson,354,B,25.5734,-80.4124,
FL,Miami,2014-12-19,7,Arson,354,A,25.6353,-80.4043,
FL,Miami,2014-12-22,7,Arson,357,A,25.6067,-80.4537,
FL,Miami,2014-12-22,7,Arson,357,A,25.6064,-80.4589,
FL,Miami,2014-12-23,7,Arson,358,B,25.608,-80.4546,
TX,San Antonio,2014-1-17,7,Arson,,A,29.412857,-98.713366,
TX,San Antonio,2014-7-3,7,Arson,,A,29.381164,-98.71170999,
TX,Dallas,2014-1-5,7,Arson,,A,32.8499089,-96.687219,
TX,Dallas,2014-1-6,7,Arson,,B,32.6735028,-96.601391,
TX,Dallas,2014-1-6,7,Arson,,B,32.8716163,-96.7346863,
TX,Dallas,2014-1-11,7,Arson,,A,32.6479965,-96.836888,
TX,Dallas,2014-1-12,7,Arson,,A,32.7752454,-96.73808,
FL,Miami,2014-3-26,8,Children,86,B,25.454,-80.4636,
PA,Pittsburgh,2014-4-9,8,Children,100,B,40.43694,-79.84583,
TX,Dallas,2014-3-23,8,Children,,B,32.7872582,-96.7511986,
NC,Charlotte,2014-3-1,9,Miscellaneous,60,B,35.89876666,-81.98378333,
PA,Pittsburgh,2014-3-10,9,Miscellaneous,70,B,40.50611,-80.05444,
AZ,Phoenix,2014-3-12,9,Miscellaneous,72,A,33.0863,-112.6469,
NY,New York,2014-6-18,9,Miscellaneous,,A,40.8065,-73.9487,
NY,New York,2014-5-6,9,Miscellaneous,,A,40.8688,-73.9217,
AZ,Phoenix,2014-4-10,9,Miscellaneous,101,A,33.059,-112.6434,
AZ,Phoenix,2014-4-10,9,Miscellaneous,101,A,33.9398,-112.1389,
NY,New York,2014-8-19,9,Miscellaneous,,A,40.7163,-73.9857,
FL,Jacksonville,2014-4-11,9,Miscellaneous,102,B,30.4329,-81.5666,
AZ,Phoenix,2014-4-12,9,Miscellaneous,103,A,33.3776,-112.7107,
NY,New York,2014-3-25,9,Miscellaneous,103,A,40.8271,-73.9501,
FL,Miami,2014-4-14,9,Miscellaneous,105,C,25.6518,-80.3999,
NY,New York,2014-8-9,9,Miscellaneous,,A,40.8442,-73.9338,
AZ,Phoenix,2014-4-16,9,Miscellaneous,107,B,33.7097,-112.484,
NY,New York,2014-4-2,9,Miscellaneous,111,A,40.6891,-74.0195,
NY,New York,2014-4-8,9,Miscellaneous,111,A,40.7547,-73.98,
NY,New York,2014-9-6,9,Miscellaneous,,A,40.7284,-74.003,
FL,Miami,2014-4-18,9,Miscellaneous,115,F,25.3821,-80.4123,
NY,New York,2014-4-22,9,Miscellaneous,115,A,40.8372,-73.9426,
NY,New York,2014-3-7,9,Miscellaneous,115,A,40.7578,-73.9951,
TX,San Antonio,2014-4-27,9,Miscellaneous,118,C,29.17541667,-98.43848333,
FL,Miami,2014-4-29,9,Miscellaneous,120,A,25.5737,-80.4052,
TX,Houston,2014-5-3,9,Miscellaneous,125,B,31.35346667,-95.0103,
NY,New York,2014-8-13,9,Miscellaneous,,A,40.8378,-73.9421,
AZ,Phoenix,2014-5-8,9,Miscellaneous,129,A,33.2976,-112.4955,
NY,New York,2014-3-6,9,Miscellaneous,131,A,40.7522,-73.9776,
NY,New York,2014-3-25,9,Miscellaneous,131,A,40.7851,-73.9789,
AZ,Phoenix,2014-5-12,9,Miscellaneous,133,B,33.7932,-112.1417,
NY,New York,2014-7-25,9,Miscellaneous,,A,40.6471,-73.7865,
FL,Miami,2014-5-11,9,Miscellaneous,134,A,25.3823,-80.4398,
AZ,Phoenix,2014-5-18,9,Miscellaneous,139,B,33.8925,-112.1461,
AZ,Phoenix,2014-5-19,9,Miscellaneous,140,A,33.7563,-112.1262,
NY,New York,2014-8-9,9,Miscellaneous,,A,40.7949,-73.9465,
AZ,Phoenix,2014-5-24,9,Miscellaneous,145,A,33.4761,-112.8321,
AZ,Phoenix,2014-5-25,9,Miscellaneous,146,A,33.3428,-110.999,
NY,New York,2014-2-28,9,Miscellaneous,146,A,40.8267,-73.9377,
NY,New York,2014-4-11,9,Miscellaneous,149,A,40.7805,-73.9519,
AZ,Phoenix,2014-5-28,9,Miscellaneous,150,B,32.9919,-112.9048,
AZ,Phoenix,2014-5-29,9,Miscellaneous,150,A,33.4938,-112.9215,
NY,New York,2014-5-19,9,Miscellaneous,152,A,40.8204,-73.9363,
AZ,Phoenix,2014-6-7,9,Miscellaneous,159,A,34.0517,-113.0609,
NY,New York,2014-8-9,9,Miscellaneous,,A,40.8387,-73.9398,
AZ,Phoenix,2014-6-10,9,Miscellaneous,163,B,33.2638,-112.7886,
AZ,Phoenix,2014-6-13,9,Miscellaneous,165,A,33.1168,-112.6486,
AZ,Phoenix,2014-6-13,9,Miscellaneous,165,A,33.9802,-112.1297,
NY,New York,2014-8-6,9,Miscellaneous,,A,40.7916,-73.9441,
NY,New York,2014-4-6,9,Miscellaneous,168,A,40.8423,-73.9352,
AZ,Phoenix,2014-6-20,9,Miscellaneous,172,A,32.8825,-113.0979,
AZ,Phoenix,2014-6-21,9,Miscellaneous,173,A,32.8825,-113.0977,
NY,New York,2014-5-17,9,Miscellaneous,174,A,40.8546,-73.9324,
AZ,Phoenix,2014-6-23,9,Miscellaneous,176,C,31.7024,-111.1871,
NY,New York,2014-8-28,9,Miscellaneous,,A,40.8554,-73.9357,
NY,New York,2014-4-26,9,Miscellaneous,184,A,40.7897,-73.926,
NY,New York,2014-4-22,9,Miscellaneous,187,A,40.7622,-73.9744,
AZ,Phoenix,2014-7-6,9,Miscellaneous,188,A,33.457,-111.6065,
AZ,Phoenix,2014-7-19,9,Miscellaneous,201,A,33.8422,-112.1445,
AZ,Phoenix,2014-7-25,9,Miscellaneous,207,A,33.3408,-112.6941,
NY,New York,2014-3-10,9,Miscellaneous,207,A,40.7553,-73.9754,
NY,New York,2014-5-6,9,Miscellaneous,208,A,40.8387,-73.9398,
AZ,Phoenix,2014-7-30,9,Miscellaneous,212,A,33.9662,-112.1279,
AZ,Phoenix,2014-8-7,9,Miscellaneous,220,B,33.1998,-112.7273,
NY,New York,2014-2-28,9,Miscellaneous,243,A,40.7553,-73.9794,
AZ,Phoenix,2014-9-17,9,Miscellaneous,261,A,33.4819,-112.8576,
NY,New York,2014-9-7,9,Miscellaneous,263,A,40.8388,-73.9419,
WA,Seattle,2014-9-11,9,Miscellaneous,267,B,47.946,-119.664,
NY,New York,2014-8-24,9,Miscellaneous,270,A,40.7818,-73.985,
AZ,Phoenix,2014-10-7,9,Miscellaneous,281,A,33.4796,-112.8729,
NY,New York,2014-7-18,9,Miscellaneous,284,A,40.85,-73.9432,
NY,New York,2014-8-9,9,Miscellaneous,289,A,40.8442,-73.9338,
PA,Pittsburgh,2014-10-27,9,Miscellaneous,301,B,40.28361,-79.93444,
AZ,Phoenix,2014-11-4,9,Miscellaneous,309,A,33.5941,-111.5945,
NY,New York,2014-6-22,9,Miscellaneous,314,A,40.7381,-74.0021,
TX,San Antonio,2014-1-3,9,Miscellaneous,,B,29.201982,-98.395628,
TX,San Antonio,2014-1-13,9,Miscellaneous,,B,29.37644,-98.738366,
TX,San Antonio,2014-1-13,9,Miscellaneous,,B,29.183023,-98.434249,
TX,San Antonio,2014-1-17,9,Miscellaneous,,B,29.217137,-98.548444,
TX,San Antonio,2014-1-25,9,Miscellaneous,,B,29.189342,-98.470456,
TX,San Antonio,2014-3-19,9,Miscellaneous,,A,29.167288,-98.412621,
TX,San Antonio,2014-5-9,9,Miscellaneous,,B,29.182457,-98.425758,
TX,San Antonio,2014-5-18,9,Miscellaneous,,B,29.141621,-98.428846,
TX,San Antonio,2014-5-28,9,Miscellaneous,,B,29.218155,-98.401513,
TX,San Antonio,2014-6-9,9,Miscellaneous,,B,29.241857,-98.473583,
TX,San Antonio,2014-6-11,9,Miscellaneous,,B,29.272894,-98.472563,
TX,San Antonio,2014-6-16,9,Miscellaneous,,B,29.51677,-98.762427,
TX,San Antonio,2014-6-30,9,Miscellaneous,,A,29.2128928,-98.385532,
TX,San Antonio,2014-7-3,9,Miscellaneous,,A,29.213349,-98.501369,
TX,San Antonio,2014-2-20,9,Miscellaneous,,B,29.451557,-98.627186,
TX,San Antonio,2014-2-20,9,Miscellaneous,,B,29.469214,-98.280992,
TX,San Antonio,2014-3-5,9,Miscellaneous,,B,29.468934,-98.282262,
TX,San Antonio,2014-3-11,9,Miscellaneous,,B,29.485956,-98.230721,
TX,San Antonio,2014-8-20,9,Miscellaneous,,B,29.489056,-98.223193,
TX,Dallas,2014-1-6,9,Miscellaneous,,B,32.602651,-96.9427804,
TX,Dallas,2014-1-6,9,Miscellaneous,,A,32.5884689,-96.9561152,
TX,Dallas,2014-1-31,9,Miscellaneous,,A,32.61374115,-96.9231462,
TX,Dallas,2014-2-13,9,Miscellaneous,,A,32.61537194,-96.9659972,
TX,Dallas,2014-3-10,9,Miscellaneous,,B,32.582065,-96.982396,
TX,Dallas,2014-3-20,9,Miscellaneous,,B,32.5900946,-96.9435954,
TX,Dallas,2014-8-21,9,Miscellaneous,,A,32.606357,-96.952382,
TX,Dallas,2014-9-22,9,Miscellaneous,,B,32.57138484,-96.96483612,
TX,Dallas,2014-9-25,9,Miscellaneous,,B,32.57917023,-96.95751953,
TX,Dallas,2014-10-14,9,Miscellaneous,,B,32.590055,-96.965814,
TX,Dallas,2014-1-2,9,Miscellaneous,,A,32.726158,-96.86443399,
TX,Dallas,2014-1-6,9,Miscellaneous,,A,32.644669,-96.753411,
TX,Dallas,2014-7-22,9,Miscellaneous,,C,32.7293309,-96.7176422,
TX,Dallas,2014-9-30,9,Miscellaneous,,A,32.7653139,-96.7709276,
TX,Dallas,2014-10-1,9,Miscellaneous,,A,32.7453563,-96.84905309,
TX,Dallas,2014-10-1,9,Miscellaneous,,B,32.6616182,-96.7695185,
TX,Dallas,2014-10-1,9,Miscellaneous,,B,32.8997695,-96.7008888,
TX,Dallas,2014-10-1,9,Miscellaneous,,B,32.660292,-96.76831199,
TX,Dallas,2014-10-1,9,Miscellaneous,,A,32.6925315,-96.8268858,
TX,Dallas,2014-10-1,9,Miscellaneous,,A,32.691312,-96.82565,
TX,Dallas,2014-10-1,9,Miscellaneous,,A,32.746478,-96.8838389,
TX,Dallas,2014-10-2,9,Miscellaneous,,A,32.839708,-96.766966,
TX,Dallas,2014-10-2,9,Miscellaneous,,A,32.851769,-96.6955859,
TX,Dallas,2014-10-2,9,Miscellaneous,,A,32.9214293,-96.921101,
TX,Dallas,2014-10-2,9,Miscellaneous,,A,32.832322,-96.821795,
TX,Dallas,2014-10-2,9,Miscellaneous,,A,32.778868,-96.711677,
TX,Dallas,2014-10-2,9,Miscellaneous,,A,32.7790399,-96.7039234,
TX,Dallas,2014-10-2,9,Miscellaneous,,A,32.855078,-96.679521,
TX,Dallas,2014-10-3,9,Miscellaneous,,A,32.8442409,-96.6985459,
TX,Dallas,2014-10-3,9,Miscellaneous,,A,32.7723867,-96.705,
TX,Dallas,2014-10-4,9,Miscellaneous,,A,32.7368947,-96.7904001,
TX,Dallas,2014-10-4,9,Miscellaneous,,A,32.6498642,-96.8586818,
TX,Dallas,2014-10-4,9,Miscellaneous,,A,32.7273319,-96.802126,
TX,Dallas,2014-10-4,9,Miscellaneous,,A,32.791125,-96.726336,
TX,Dallas,2014-10-4,9,Miscellaneous,,A,32.856367,-96.679719,
TX,Dallas,2014-10-5,9,Miscellaneous,,A,32.7599636,-96.68308,
TX,Dallas,2014-10-5,9,Miscellaneous,,A,32.7334709,-96.930875,
TX,Dallas,2014-10-5,9,Miscellaneous,,A,32.7592186,-96.685607,
TX,Dallas,2014-10-6,9,Miscellaneous,,A,32.6532975,-96.8296796,
TX,Dallas,2014-10-6,9,Miscellaneous,,A,32.7679447,-96.77173729,
TX,Dallas,2014-10-6,9,Miscellaneous,,A,32.7732195,-96.773317,
TX,Dallas,2014-10-7,9,Miscellaneous,,B,32.8751196,-96.8719595,
TX,Dallas,2014-10-7,9,Miscellaneous,,A,32.6981467,-96.83696499,
TX,Dallas,2014-10-7,9,Miscellaneous,,A,32.738945,-96.7065,
TX,Dallas,2014-10-7,9,Miscellaneous,,A,32.839118,-96.6913419,
TX,Dallas,2014-10-20,9,Miscellaneous,,A,32.859764,-96.8773909,
TX,Dallas,2014-10-20,9,Miscellaneous,,A,32.7424017,-96.7882085,
TX,Dallas,2014-10-21,9,Miscellaneous,,A,32.7167568,-96.6654859,
TX,Dallas,2014-10-22,9,Miscellaneous,,A,32.6756401,-96.7785572,
TX,Dallas,2014-10-22,9,Miscellaneous,,A,32.6911027,-96.6316744,
TX,Dallas,2014-10-22,9,Miscellaneous,,A,32.739416,-96.7070789,
TX,Dallas,2014-10-24,9,Miscellaneous,,A,32.8718202,-96.86791549,
TX,Dallas,2014-10-25,9,Miscellaneous,,A,32.782302,-96.686623,
TX,Dallas,2014-10-25,9,Miscellaneous,,A,32.6326539,-96.94643839,
TX,Dallas,2014-10-25,9,Miscellaneous,,A,32.697352,-96.812178,
TX,Dallas,2014-10-25,9,Miscellaneous,,A,32.6997495,-96.8069408,
TX,Dallas,2014-10-26,9,Miscellaneous,,A,32.698564,-96.804957,
TX,Dallas,2014-10-27,9,Miscellaneous,,A,32.685522,-96.7774269,
TX,Dallas,2014-10-28,9,Miscellaneous,,A,32.752639,-96.802896,
TX,Dallas,2014-10-28,9,Miscellaneous,,A,32.6610773,-96.9664877,
TX,Dallas,2014-10-28,9,Miscellaneous,,A,32.7663781,-96.729648,
TX,Dallas,2014-10-30,9,Miscellaneous,,A,32.7713811,-96.717519,
TX,Dallas,2014-10-30,9,Miscellaneous,,A,32.8882748,-96.9146673,
TX,Dallas,2014-10-30,9,Miscellaneous,,A,32.809527,-96.674848,
TX,Dallas,2014-10-30,9,Miscellaneous,,A,32.8123444,-96.8124861,
TX,Dallas,2014-10-31,9,Miscellaneous,,A,32.8752661,-96.8719582,
TX,Dallas,2014-10-31,9,Miscellaneous,,A,32.679177,-96.620533,
TX,Dallas,2014-11-1,9,Miscellaneous,,A,32.8069829,-96.6807437,
TX,Dallas,2014-11-1,9,Miscellaneous,,A,32.8521253,-96.7221612,
TX,Dallas,2014-11-2,9,Miscellaneous,,A,32.7951451,-96.8098655,
TX,Dallas,2014-11-3,9,Miscellaneous,,A,32.822181,-96.669301,
TX,Dallas,2014-11-5,9,Miscellaneous,,A,32.739499,-96.8286709,
TX,Dallas,2014-11-8,9,Miscellaneous,,A,32.719369,-96.8039323,
TX,Dallas,2014-11-9,9,Miscellaneous,,A,32.9120586,-96.7209773,
TX,Dallas,2014-11-9,9,Miscellaneous,,A,32.947504,-96.86511,
TX,Dallas,2014-11-9,9,Miscellaneous,,A,32.696018,-96.823797,
TX,Dallas,2014-11-10,9,Miscellaneous,,A,32.8119852,-96.83678,
TX,Dallas,2014-11-11,9,Miscellaneous,,A,32.8635817,-96.86250129,
TX,Dallas,2014-11-11,9,Miscellaneous,,A,32.651879,-96.860611,
TX,Dallas,2014-11-16,9,Miscellaneous,,A,32.829389,-96.736921,
TX,Dallas,2014-11-17,9,Miscellaneous,,A,32.693109,-96.78202,
TX,Dallas,2014-11-17,9,Miscellaneous,,A,32.6931038,-96.7820039,
TX,Dallas,2014-11-18,9,Miscellaneous,,A,32.6982452,-96.5856628,
TX,Dallas,2014-11-18,9,Miscellaneous,,A,32.6741219,-96.615266,
TX,Dallas,2014-11-19,9,Miscellaneous,,A,32.7048223,-96.7509556,
TX,Dallas,2014-11-19,9,Miscellaneous,,A,32.679093,-96.583429,
TX,Dallas,2014-11-20,9,Miscellaneous,,A,32.7593152,-96.6596478,
TX,Dallas,2014-11-21,9,Miscellaneous,,A,32.764216,-96.746894,
